Produto,Linha,Turno,Data,Hora,Funcionario,Trimmers,Processo,Tipo de Teste,Método,Instrumento, Media Parede Grossa , Range Parede Grossa , Max. Parede Grossa , Min. Parede Grossa , Média Parede Fina , Range Parede Fina , Max. Parede Fina , Min. Parede Fina 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm34-04,0BOD34,Production,DMS,Torus, 0.00547 , 0.00017 , 0.00556 , 0.00539 , 0.00335 , 0.00010 , 0.00340 , 0.00330 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm34-03,0BOD34,Production,DMS,Torus, 0.00547 , 0.00018 , 0.00558 , 0.00540 , 0.00335 , 0.00008 , 0.00339 , 0.00331 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm34-02,0BOD34,Production,DMS,Torus, 0.00548 , 0.00018 , 0.00557 , 0.00539 , 0.00336 , 0.00005 , 0.00339 , 0.00334 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm34-01,0BOD34,Production,DMS,Torus, 0.00547 , 0.00010 , 0.00553 , 0.00543 , 0.00335 , 0.00007 , 0.00338 , 0.00331 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm33-05,0BOD33,Production,DMS,Torus, 0.00546 , 0.00032 , 0.00560 , 0.00528 , 0.00335 , 0.00010 , 0.00341 , 0.00331 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm33-04,0BOD33,Production,DMS,Torus, 0.00546 , 0.00032 , 0.00560 , 0.00528 , 0.00335 , 0.00012 , 0.00343 , 0.00331 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm33-03,0BOD33,Production,DMS,Torus, 0.00546 , 0.00035 , 0.00566 , 0.00531 , 0.00335 , 0.00010 , 0.00339 , 0.00329 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm33-02,0BOD33,Production,DMS,Torus, 0.00545 , 0.00029 , 0.00561 , 0.00532 , 0.00335 , 0.00010 , 0.00339 , 0.00329 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm33-01,0BOD33,Production,DMS,Torus, 0.00546 , 0.00041 , 0.00569 , 0.00528 , 0.00335 , 0.00008 , 0.00339 , 0.00331 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm32-05,0BOD32,Production,DMS,Torus, 0.00563 , 0.00018 , 0.00574 , 0.00556 , 0.00337 , 0.00008 , 0.00341 , 0.00333 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm32-04,0BOD32,Production,DMS,Torus, 0.00562 , 0.00019 , 0.00570 , 0.00551 , 0.00337 , 0.00006 , 0.00339 , 0.00333 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm32-03,0BOD32,Production,DMS,Torus, 0.00562 , 0.00018 , 0.00572 , 0.00554 , 0.00338 , 0.00010 , 0.00342 , 0.00332 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm32-02,0BOD32,Production,DMS,Torus, 0.00562 , 0.00021 , 0.00570 , 0.00549 , 0.00337 , 0.00008 , 0.00340 , 0.00332 
355ml,Line 3,C,2024-09-09,21:24:00,Leandro,0trm32-01,0BOD32,Production,DMS,Torus, 0.00562 , 0.00017 , 0.00572 , 0.00555 , 0.00338 , 0.00007 , 0.00342 , 0.00335 
